프로그램ID,name,category,source,raw_text
P0498,"치매선별검진, 우리마을 예쁜 치매쉼터",,전국치매센터표준데이터_utf8.csv,"치매선별검진, 우리마을 예쁜 치매쉼터"
P0499,치매관리사업기획교육사업진단 및 조호인프라 구축연구 및 지역특화사업대국민인식개선사업,,전국치매센터표준데이터_utf8.csv,치매관리사업기획교육사업진단 및 조호인프라 구축연구 및 지역특화사업대국민인식개선사업
P0500,치매극복의날기념행사,,전국치매센터표준데이터_utf8.csv,치매극복의날기념행사
P0501,치매홍보서포터즈 운영,,전국치매센터표준데이터_utf8.csv,치매홍보서포터즈 운영
P0502,인지향상프로그램,,전국치매센터표준데이터_utf8.csv,인지향상프로그램
P0503,가족자조모임,,전국치매센터표준데이터_utf8.csv,가족자조모임
P0504,힐링프로그램,,전국치매센터표준데이터_utf8.csv,힐링프로그램
P0505,우리마을예쁜치매쉼터,,전국치매센터표준데이터_utf8.csv,우리마을예쁜치매쉼터
P0506,치매안심마을 등,,전국치매센터표준데이터_utf8.csv,치매안심마을 등
P0507,치매조기검진사업 및 치매치료관리비지원사업 등,,전국치매센터표준데이터_utf8.csv,치매조기검진사업 및 치매치료관리비지원사업 등
P0508,치매쉼터운영,,전국치매센터표준데이터_utf8.csv,치매쉼터운영
P0509,치매보듬마을운영,,전국치매센터표준데이터_utf8.csv,치매보듬마을운영
P0510,치매조호물품지원,,전국치매센터표준데이터_utf8.csv,치매조호물품지원
P0511,실종노인 발생예방 및 찾기 사업,,전국치매센터표준데이터_utf8.csv,실종노인 발생예방 및 찾기 사업
P0512,치매환자 맞춤형 사례관리사업,,전국치매센터표준데이터_utf8.csv,치매환자 맞춤형 사례관리사업
P0513,배회가능 어르신 인식표 보급 사업,,전국치매센터표준데이터_utf8.csv,배회가능 어르신 인식표 보급 사업
P0514,치매파트너사업,,전국치매센터표준데이터_utf8.csv,치매파트너사업
P0515,치매안심센터 분소 설치 및 운영,,전국치매센터표준데이터_utf8.csv,치매안심센터 분소 설치 및 운영
P0516,치매환자 배회감지기 지원,,전국치매센터표준데이터_utf8.csv,치매환자 배회감지기 지원
P0517,치매환자쉼터(봉화,,전국치매센터표준데이터_utf8.csv,치매환자쉼터(봉화
P0518,춘양,,전국치매센터표준데이터_utf8.csv,춘양
P0519,재산,,전국치매센터표준데이터_utf8.csv,재산
P0520,명호) 운영,,전국치매센터표준데이터_utf8.csv,명호) 운영
P0521,치매보듬마을 조성사업,,전국치매센터표준데이터_utf8.csv,치매보듬마을 조성사업
P0522,치매인식개선 교육 및 홍보,,전국치매센터표준데이터_utf8.csv,치매인식개선 교육 및 홍보
P0523,치매선도학교 및 서포터즈 운영,,전국치매센터표준데이터_utf8.csv,치매선도학교 및 서포터즈 운영
P0524,치매보듬쉼터 운영,,전국치매센터표준데이터_utf8.csv,치매보듬쉼터 운영
P0525,치매예방 인지강화프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매예방 인지강화프로그램 운영
P0526,치매안심병원 성과기반 인센티브 제공 시범사업 운영,,전국치매센터표준데이터_utf8.csv,치매안심병원 성과기반 인센티브 제공 시범사업 운영
P0527,산림농업 치유프로그램 연계사업 운영,,전국치매센터표준데이터_utf8.csv,산림농업 치유프로그램 연계사업 운영
P0528,치매통합관리서비스,,전국치매센터표준데이터_utf8.csv,치매통합관리서비스
P0529,인지강화및치매환자교실 운영 등,,전국치매센터표준데이터_utf8.csv,인지강화및치매환자교실 운영 등
P0530,치매쉼터,,전국치매센터표준데이터_utf8.csv,치매쉼터
P0531,치매홍보서포터즈 운영등,,전국치매센터표준데이터_utf8.csv,치매홍보서포터즈 운영등
P0532,치매조기검진 및 등록사업,,전국치매센터표준데이터_utf8.csv,치매조기검진 및 등록사업
P0533,치매환자쉼터 및 가족카페 운영,,전국치매센터표준데이터_utf8.csv,치매환자쉼터 및 가족카페 운영
P0534,치매인식개선 및 교육홍보,,전국치매센터표준데이터_utf8.csv,치매인식개선 및 교육홍보
P0535,치매어르신 실종예방 사업 등,,전국치매센터표준데이터_utf8.csv,치매어르신 실종예방 사업 등
P0536,치매상담등록,,전국치매센터표준데이터_utf8.csv,치매상담등록
P0537,쉼터지원 및 가족지원,,전국치매센터표준데이터_utf8.csv,쉼터지원 및 가족지원
P0538,인식개선 홍보 등,,전국치매센터표준데이터_utf8.csv,인식개선 홍보 등
P0539,치매예방홍보,,전국치매센터표준데이터_utf8.csv,치매예방홍보
P0540,치매서포터즈운영,,전국치매센터표준데이터_utf8.csv,치매서포터즈운영
P0541,예방프로그램 운영,,전국치매센터표준데이터_utf8.csv,예방프로그램 운영
P0542,인지강화프로그램 운영,,전국치매센터표준데이터_utf8.csv,인지강화프로그램 운영
P0543,치매환자프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매환자프로그램 운영
P0544,치매대상자 사례관리,,전국치매센터표준데이터_utf8.csv,치매대상자 사례관리
P0545,치매대상자 실종예방 배회인식표 발급 및 지문등록,,전국치매센터표준데이터_utf8.csv,치매대상자 실종예방 배회인식표 발급 및 지문등록
P0546,치매서포터즈 및 치매극복선도단체 양성,,전국치매센터표준데이터_utf8.csv,치매서포터즈 및 치매극복선도단체 양성
P0547,치매보듬마을 운영,,전국치매센터표준데이터_utf8.csv,치매보듬마을 운영
P0548,우리마을예쁜치매쉼터 운영,,전국치매센터표준데이터_utf8.csv,우리마을예쁜치매쉼터 운영
P0549,가족교실·자조모임운영,,전국치매센터표준데이터_utf8.csv,가족교실·자조모임운영
P0550,배회인식표 및 배회감지기 지원,,전국치매센터표준데이터_utf8.csv,배회인식표 및 배회감지기 지원
P0551,치매극복 캠페인 등,,전국치매센터표준데이터_utf8.csv,치매극복 캠페인 등
P0552,치매치매조기검진 및 대상자 등록관리,,전국치매센터표준데이터_utf8.csv,치매치매조기검진 및 대상자 등록관리
P0553,인지강화프로그램 및 치매가족프로그램 운영,,전국치매센터표준데이터_utf8.csv,인지강화프로그램 및 치매가족프로그램 운영
P0554,치매서포터즈 양성,,전국치매센터표준데이터_utf8.csv,치매서포터즈 양성
P0555,치매 가족 지원,,전국치매센터표준데이터_utf8.csv,치매 가족 지원
P0556,치매 인식 개선,,전국치매센터표준데이터_utf8.csv,치매 인식 개선
P0557,치매 파트너,,전국치매센터표준데이터_utf8.csv,치매 파트너
P0558,치매보듬마을 등,,전국치매센터표준데이터_utf8.csv,치매보듬마을 등
P0559,치매진단등록,,전국치매센터표준데이터_utf8.csv,치매진단등록
P0560,인지재활치료,,전국치매센터표준데이터_utf8.csv,인지재활치료
P0561,비약물치료,,전국치매센터표준데이터_utf8.csv,비약물치료
P0562,우리마을예쁜치매쉼터운영,,전국치매센터표준데이터_utf8.csv,우리마을예쁜치매쉼터운영
P0563,치매환자사례관리,,전국치매센터표준데이터_utf8.csv,치매환자사례관리
P0564,자조모임운영,,전국치매센터표준데이터_utf8.csv,자조모임운영
P0565,배회인식표 및 지문인기 등록,,전국치매센터표준데이터_utf8.csv,배회인식표 및 지문인기 등록
P0566,치매극복 전국걷기행사,,전국치매센터표준데이터_utf8.csv,치매극복 전국걷기행사
P0567,치매극복의날 기념 행사,,전국치매센터표준데이터_utf8.csv,치매극복의날 기념 행사
P0568,치매관사업 DB자료 등록 및 분석,,전국치매센터표준데이터_utf8.csv,치매관사업 DB자료 등록 및 분석
P0569,"치매검진, 맞춤형 사례관리, 예방 및 인지강화 프로그램, 가족지원 사업, 홍보 및 교육 등",,전국치매센터표준데이터_utf8.csv,"치매검진, 맞춤형 사례관리, 예방 및 인지강화 프로그램, 가족지원 사업, 홍보 및 교육 등"
P0570,치매환자 등록 및 관리,,전국치매센터표준데이터_utf8.csv,치매환자 등록 및 관리
P0571,치매예방교육 및 인식개선,,전국치매센터표준데이터_utf8.csv,치매예방교육 및 인식개선
P0572,치매가족교육 및 자조모임,,전국치매센터표준데이터_utf8.csv,치매가족교육 및 자조모임
P0573,치매환자 쉼터프로그램운영,,전국치매센터표준데이터_utf8.csv,치매환자 쉼터프로그램운영
P0574,치매환자 상담 및 등록 관리,,전국치매센터표준데이터_utf8.csv,치매환자 상담 및 등록 관리
P0575,치매 조기검진 및 진단,,전국치매센터표준데이터_utf8.csv,치매 조기검진 및 진단
P0576,치매환자 조호물품지원,,전국치매센터표준데이터_utf8.csv,치매환자 조호물품지원
P0577,노인성 질환자 위생용품 지원,,전국치매센터표준데이터_utf8.csv,노인성 질환자 위생용품 지원
P0578,치매 실종예방·배회감지기 지원,,전국치매센터표준데이터_utf8.csv,치매 실종예방·배회감지기 지원
P0579,치매 안심 프로그램 운영 치매파트너 양성,,전국치매센터표준데이터_utf8.csv,치매 안심 프로그램 운영 치매파트너 양성
P0580,치매극복 선도기관 지정,,전국치매센터표준데이터_utf8.csv,치매극복 선도기관 지정
P0581,치매환자 공공 후견 지원,,전국치매센터표준데이터_utf8.csv,치매환자 공공 후견 지원
P0582,인식개선 및 홍보 사업,,전국치매센터표준데이터_utf8.csv,인식개선 및 홍보 사업
P0583,치매예방교육 등,,전국치매센터표준데이터_utf8.csv,치매예방교육 등
P0584,검진비 지원,,전국치매센터표준데이터_utf8.csv,검진비 지원
P0585,치매환자 조호물품 제공,,전국치매센터표준데이터_utf8.csv,치매환자 조호물품 제공
P0586,치매환자 실종예방 사업,,전국치매센터표준데이터_utf8.csv,치매환자 실종예방 사업
P0587,치매환자 가족지원사업,,전국치매센터표준데이터_utf8.csv,치매환자 가족지원사업
P0588,인식개선 교육·홍보,,전국치매센터표준데이터_utf8.csv,인식개선 교육·홍보
P0589,치매환자 쉼터 운영 및 치매조기검진,,전국치매센터표준데이터_utf8.csv,치매환자 쉼터 운영 및 치매조기검진
P0590,치매인지재활,,전국치매센터표준데이터_utf8.csv,치매인지재활
P0591,치매가족모임,,전국치매센터표준데이터_utf8.csv,치매가족모임
P0592,"맞춤형 인지재활 프로그램, 치매환자가족교실, 치매파트너 등",,전국치매센터표준데이터_utf8.csv,"맞춤형 인지재활 프로그램, 치매환자가족교실, 치매파트너 등"
P0593,치매환자 쉼터 및 가족카페 운영,,전국치매센터표준데이터_utf8.csv,치매환자 쉼터 및 가족카페 운영
P0594,치매예방교실 운영,,전국치매센터표준데이터_utf8.csv,치매예방교실 운영
P0595,치매인식개선 사업,,전국치매센터표준데이터_utf8.csv,치매인식개선 사업
P0596,치매어르신 실종예방 사업,,전국치매센터표준데이터_utf8.csv,치매어르신 실종예방 사업
P0597,예방교실,,전국치매센터표준데이터_utf8.csv,예방교실
P0598,단기쉼터 및 치매 카페 운영,,전국치매센터표준데이터_utf8.csv,단기쉼터 및 치매 카페 운영
P0599,치매 인식개선 및 홍보,,전국치매센터표준데이터_utf8.csv,치매 인식개선 및 홍보
P0600,치매치료관리 지원 등,,전국치매센터표준데이터_utf8.csv,치매치료관리 지원 등
P0601,치매조기검진 및 예방 사업,,전국치매센터표준데이터_utf8.csv,치매조기검진 및 예방 사업
P0602,치매 환자 및 가족 지원 사업,,전국치매센터표준데이터_utf8.csv,치매 환자 및 가족 지원 사업
P0603,치매선별 및 진단검사,,전국치매센터표준데이터_utf8.csv,치매선별 및 진단검사
P0604,치매안심센터 쉼터운영,,전국치매센터표준데이터_utf8.csv,치매안심센터 쉼터운영
P0605,치매파트너,,전국치매센터표준데이터_utf8.csv,치매파트너
P0606,파트너플러스,,전국치매센터표준데이터_utf8.csv,파트너플러스
P0607,쉼터프로그램운영 등,,전국치매센터표준데이터_utf8.csv,쉼터프로그램운영 등
P0608,조기치매검진,,전국치매센터표준데이터_utf8.csv,조기치매검진
P0609,치매환자상담및등록관리고위험군집중검진및등록관리,,전국치매센터표준데이터_utf8.csv,치매환자상담및등록관리고위험군집중검진및등록관리
P0610,파트너선도단체양성,,전국치매센터표준데이터_utf8.csv,파트너선도단체양성
P0611,인식개선및홍보,,전국치매센터표준데이터_utf8.csv,인식개선및홍보
P0612,사례관리운영,,전국치매센터표준데이터_utf8.csv,사례관리운영
P0613,인지강화교실운영,,전국치매센터표준데이터_utf8.csv,인지강화교실운영
P0614,기족교실운영,,전국치매센터표준데이터_utf8.csv,기족교실운영
P0615,치매환자실종예방관리비지원,,전국치매센터표준데이터_utf8.csv,치매환자실종예방관리비지원
P0616,정밀진단비지원,,전국치매센터표준데이터_utf8.csv,정밀진단비지원
P0617,치매상담등록관리,,전국치매센터표준데이터_utf8.csv,치매상담등록관리
P0618,치매환자가족프로그램운영,,전국치매센터표준데이터_utf8.csv,치매환자가족프로그램운영
P0619,인지재활프로그램및치매쉼터운영,,전국치매센터표준데이터_utf8.csv,인지재활프로그램및치매쉼터운영
P0620,치매환자가족지원,,전국치매센터표준데이터_utf8.csv,치매환자가족지원
P0621,치매환자상담 및 등록관리,,전국치매센터표준데이터_utf8.csv,치매환자상담 및 등록관리
P0622,인지재활프로그램운영,,전국치매센터표준데이터_utf8.csv,인지재활프로그램운영
P0623,치매가족모임운영,,전국치매센터표준데이터_utf8.csv,치매가족모임운영
P0624,치매환자실종예방사업 등,,전국치매센터표준데이터_utf8.csv,치매환자실종예방사업 등
P0625,치매환자 가족교실 운영,,전국치매센터표준데이터_utf8.csv,치매환자 가족교실 운영
P0626,치매환자 등록 및 상담,,전국치매센터표준데이터_utf8.csv,치매환자 등록 및 상담
P0627,치매환자쉼터 및 예방교실,,전국치매센터표준데이터_utf8.csv,치매환자쉼터 및 예방교실
P0628,치매환자의 등록·관리,,전국치매센터표준데이터_utf8.csv,치매환자의 등록·관리
P0629,치매의 예방·교육 및 홍보,,전국치매센터표준데이터_utf8.csv,치매의 예방·교육 및 홍보
P0630,치매 인식개선 및 교육홍보,,전국치매센터표준데이터_utf8.csv,치매 인식개선 및 교육홍보
P0631,치매 공공 후견사업,,전국치매센터표준데이터_utf8.csv,치매 공공 후견사업
P0632,치매환자 신체활동 지원,,전국치매센터표준데이터_utf8.csv,치매환자 신체활동 지원
P0633,기능 회복훈련,,전국치매센터표준데이터_utf8.csv,기능 회복훈련
P0634,건강 및 간호관리,,전국치매센터표준데이터_utf8.csv,건강 및 간호관리
P0635,인지관리,,전국치매센터표준데이터_utf8.csv,인지관리
P0636,치매환자와 가족에 대한 교육 및 지원,,전국치매센터표준데이터_utf8.csv,치매환자와 가족에 대한 교육 및 지원
P0637,치매환자인지재활프로그램,,전국치매센터표준데이터_utf8.csv,치매환자인지재활프로그램
P0638,고위험군인지강화교실,,전국치매센터표준데이터_utf8.csv,고위험군인지강화교실
P0639,찾아가는경로당치매예방교실,,전국치매센터표준데이터_utf8.csv,찾아가는경로당치매예방교실
P0640,치매파트너및플러스사업,,전국치매센터표준데이터_utf8.csv,치매파트너및플러스사업
P0641,선별검사및진단검사,,전국치매센터표준데이터_utf8.csv,선별검사및진단검사
P0642,배회가능어르신인식표제공,,전국치매센터표준데이터_utf8.csv,배회가능어르신인식표제공
P0643,지문등사전등록,,전국치매센터표준데이터_utf8.csv,지문등사전등록
P0644,공공후견지원사업,,전국치매센터표준데이터_utf8.csv,공공후견지원사업
P0645,인식개선캠페인 등,,전국치매센터표준데이터_utf8.csv,인식개선캠페인 등
P0646,쉼터 운영사업,,전국치매센터표준데이터_utf8.csv,쉼터 운영사업
P0647,약제비지원,,전국치매센터표준데이터_utf8.csv,약제비지원
P0648,쉼터및가족카페운영,,전국치매센터표준데이터_utf8.csv,쉼터및가족카페운영
P0649,치매파트너양성,,전국치매센터표준데이터_utf8.csv,치매파트너양성
P0650,치매조기검진(선별,,전국치매센터표준데이터_utf8.csv,치매조기검진(선별
P0651,진단검사),,전국치매센터표준데이터_utf8.csv,진단검사)
P0652,프로그램운영,,전국치매센터표준데이터_utf8.csv,프로그램운영
P0653,치매예방 및 인지강화교실,,전국치매센터표준데이터_utf8.csv,치매예방 및 인지강화교실
P0654,상담등록관리 운영,,전국치매센터표준데이터_utf8.csv,상담등록관리 운영
P0655,치매치료관리비및검진비지원,,전국치매센터표준데이터_utf8.csv,치매치료관리비및검진비지원
P0656,치매환자쉼터및가족지원사업,,전국치매센터표준데이터_utf8.csv,치매환자쉼터및가족지원사업
P0657,치매파트너운영,,전국치매센터표준데이터_utf8.csv,치매파트너운영
P0658,돌봄재활사업,,전국치매센터표준데이터_utf8.csv,돌봄재활사업
P0659,등,,전국치매센터표준데이터_utf8.csv,등
P0660,치매인력전문화교육,,전국치매센터표준데이터_utf8.csv,치매인력전문화교육
P0661,치매극복의날기념식,,전국치매센터표준데이터_utf8.csv,치매극복의날기념식
P0662,치매극복걷기대회,,전국치매센터표준데이터_utf8.csv,치매극복걷기대회
P0663,치매특화사업개발,,전국치매센터표준데이터_utf8.csv,치매특화사업개발
P0664,치매연구조사,,전국치매센터표준데이터_utf8.csv,치매연구조사
P0665,인지프로그램운영,,전국치매센터표준데이터_utf8.csv,인지프로그램운영
P0666,치매가족지지프로그램 운영 등,,전국치매센터표준데이터_utf8.csv,치매가족지지프로그램 운영 등
P0667,치매가족프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매가족프로그램 운영
P0668,치매예방교육 및 상담,,전국치매센터표준데이터_utf8.csv,치매예방교육 및 상담
P0669,치매보듬마을 조성,,전국치매센터표준데이터_utf8.csv,치매보듬마을 조성
P0670,치매환자 쉼터 운영사업,,전국치매센터표준데이터_utf8.csv,치매환자 쉼터 운영사업
P0671,치매조기검진 및 예방관리사업,,전국치매센터표준데이터_utf8.csv,치매조기검진 및 예방관리사업
P0672,치매가족 지원사업,,전국치매센터표준데이터_utf8.csv,치매가족 지원사업
P0673,치매인식개선 및 교육 홍보사업,,전국치매센터표준데이터_utf8.csv,치매인식개선 및 교육 홍보사업
P0674,치매예방프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매예방프로그램 운영
P0675,치매환자 및 가족프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매환자 및 가족프로그램 운영
P0676,치매인식개선 사업 등,,전국치매센터표준데이터_utf8.csv,치매인식개선 사업 등
P0677,회상요법,,전국치매센터표준데이터_utf8.csv,회상요법
P0678,미술치료,,전국치매센터표준데이터_utf8.csv,미술치료
P0679,음악치료 등 인지재활 프로그램,,전국치매센터표준데이터_utf8.csv,음악치료 등 인지재활 프로그램
P0680,치매인식개선홍보,,전국치매센터표준데이터_utf8.csv,치매인식개선홍보
P0681,단기쉼터 운영 등,,전국치매센터표준데이터_utf8.csv,단기쉼터 운영 등
P0682,치매관련 자원 발굴,,전국치매센터표준데이터_utf8.csv,치매관련 자원 발굴
P0683,치매 연구·통계,,전국치매센터표준데이터_utf8.csv,치매 연구·통계
P0684,치매선별검사 및 진단검사 실시,,전국치매센터표준데이터_utf8.csv,치매선별검사 및 진단검사 실시
P0685,치매환자등록ㆍ조호물품ㆍ치매치료관리비 지원,,전국치매센터표준데이터_utf8.csv,치매환자등록ㆍ조호물품ㆍ치매치료관리비 지원
P0686,경증 치매환자 쉼터 운영,,전국치매센터표준데이터_utf8.csv,경증 치매환자 쉼터 운영
P0687,치매예방 프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매예방 프로그램 운영
P0688,치매 인식개선사업,,전국치매센터표준데이터_utf8.csv,치매 인식개선사업
P0689,치매상담 및 등록관리사업,,전국치매센터표준데이터_utf8.csv,치매상담 및 등록관리사업
P0690,일반조기검진사업,,전국치매센터표준데이터_utf8.csv,일반조기검진사업
P0691,치매환자조호물품제공,,전국치매센터표준데이터_utf8.csv,치매환자조호물품제공
P0692,배회가능어르신인식표발급,,전국치매센터표준데이터_utf8.csv,배회가능어르신인식표발급
P0693,인지강화프로그램운영,,전국치매센터표준데이터_utf8.csv,인지강화프로그램운영
P0694,치매예방교육운영,,전국치매센터표준데이터_utf8.csv,치매예방교육운영
P0695,치매환자쉼터프로그램운영,,전국치매센터표준데이터_utf8.csv,치매환자쉼터프로그램운영
P0696,헤아림가족교실운영,,전국치매센터표준데이터_utf8.csv,헤아림가족교실운영
P0697,치매극복선도단체양성,,전국치매센터표준데이터_utf8.csv,치매극복선도단체양성
P0698,치매환자맞춤형사례관리사업,,전국치매센터표준데이터_utf8.csv,치매환자맞춤형사례관리사업
P0699,한마음 치매극복 걷기행사,,전국치매센터표준데이터_utf8.csv,한마음 치매극복 걷기행사
P0700,치매예방교육 및 시민건강강좌,,전국치매센터표준데이터_utf8.csv,치매예방교육 및 시민건강강좌
P0701,치매관련종사자 교육 등,,전국치매센터표준데이터_utf8.csv,치매관련종사자 교육 등
P0702,치매조기검진 및 등록 관리,,전국치매센터표준데이터_utf8.csv,치매조기검진 및 등록 관리
P0703,조호물품제공 등,,전국치매센터표준데이터_utf8.csv,조호물품제공 등
P0704,치매무료검진,,전국치매센터표준데이터_utf8.csv,치매무료검진
P0705,상담 및 등록,,전국치매센터표준데이터_utf8.csv,상담 및 등록
P0706,치매예방교실 및 치매환지쉼터 프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매예방교실 및 치매환지쉼터 프로그램 운영
P0707,실종노인의 발생예방 및 찾기 사업,,전국치매센터표준데이터_utf8.csv,실종노인의 발생예방 및 찾기 사업
P0708,치매가족교실 운영,,전국치매센터표준데이터_utf8.csv,치매가족교실 운영
P0709,치매서포터즈 교육,,전국치매센터표준데이터_utf8.csv,치매서포터즈 교육
P0710,"치매관리 인프라/네트워크 구축,대국민인식개선사업, 교육,연구,조호사업",,전국치매센터표준데이터_utf8.csv,"치매관리 인프라/네트워크 구축,대국민인식개선사업, 교육,연구,조호사업"
P0711,치매조기검진 치매예방관리사업 치매사례관리 치매인식개선 및 홍보 치매공공후견인 치매치료관리비 지원사업,,전국치매센터표준데이터_utf8.csv,치매조기검진 치매예방관리사업 치매사례관리 치매인식개선 및 홍보 치매공공후견인 치매치료관리비 지원사업
P0712,"인지재활프로그램, 기억력 검사 등",,전국치매센터표준데이터_utf8.csv,"인지재활프로그램, 기억력 검사 등"
P0713,예방 등,,전국치매센터표준데이터_utf8.csv,예방 등
P0714,찾아가는 치매예방교실,,전국치매센터표준데이터_utf8.csv,찾아가는 치매예방교실
P0715,기억채움교실,,전국치매센터표준데이터_utf8.csv,기억채움교실
P0716,"치매예방 및 인식개선(교육, 홍보, 선도기관, 파트너양성)",,전국치매센터표준데이터_utf8.csv,"치매예방 및 인식개선(교육, 홍보, 선도기관, 파트너양성)"
P0717,"치매조기검진(선별, 진단,정밀)",,전국치매센터표준데이터_utf8.csv,"치매조기검진(선별, 진단,정밀)"
P0718,"치매예방등록사업(상담 및 사례관리, 환자 및 가족 지원, 인지강화 프로그램, 에방교실)",,전국치매센터표준데이터_utf8.csv,"치매예방등록사업(상담 및 사례관리, 환자 및 가족 지원, 인지강화 프로그램, 에방교실)"
P0719,치매실종예방사업,,전국치매센터표준데이터_utf8.csv,치매실종예방사업
P0720,치매지역사회 지원강화,,전국치매센터표준데이터_utf8.csv,치매지역사회 지원강화
P0721,치매통합관리 정보시스템 구축 운영,,전국치매센터표준데이터_utf8.csv,치매통합관리 정보시스템 구축 운영
P0722,보호자 상담,,전국치매센터표준데이터_utf8.csv,보호자 상담
P0723,지역자원연계,,전국치매센터표준데이터_utf8.csv,지역자원연계
P0724,프로그램 운영 등,,전국치매센터표준데이터_utf8.csv,프로그램 운영 등
P0725,치매예방교육 및 인지건강프로그램,,전국치매센터표준데이터_utf8.csv,치매예방교육 및 인지건강프로그램
P0726,치매인식개선 및 예방교육,,전국치매센터표준데이터_utf8.csv,치매인식개선 및 예방교육
P0727,배회가능 어르신 인식표 무료 보급,,전국치매센터표준데이터_utf8.csv,배회가능 어르신 인식표 무료 보급
P0728,치매예방교실인지강화교실,,전국치매센터표준데이터_utf8.csv,치매예방교실인지강화교실
P0729,인지건강프로그램 등,,전국치매센터표준데이터_utf8.csv,인지건강프로그램 등
P0730,치매상담 및 등록 관리사업,,전국치매센터표준데이터_utf8.csv,치매상담 및 등록 관리사업
P0731,치매환자 조호물품제공,,전국치매센터표준데이터_utf8.csv,치매환자 조호물품제공
P0732,인지재활 프로그램 운영 등,,전국치매센터표준데이터_utf8.csv,인지재활 프로그램 운영 등
P0733,조호물품지원 등의 다양한 치매통합서비스 제공,,전국치매센터표준데이터_utf8.csv,조호물품지원 등의 다양한 치매통합서비스 제공
P0734,치매관리사업 계획,,전국치매센터표준데이터_utf8.csv,치매관리사업 계획
P0735,치매연구치매안심센터 및 노인복지시설 기술지원,,전국치매센터표준데이터_utf8.csv,치매연구치매안심센터 및 노인복지시설 기술지원
P0736,치매관련 종사인력에 대한 교육훈련,,전국치매센터표준데이터_utf8.csv,치매관련 종사인력에 대한 교육훈련
P0737,치매환자 및 가족에 대한 치매의 예방 교육 및 홍보 등,,전국치매센터표준데이터_utf8.csv,치매환자 및 가족에 대한 치매의 예방 교육 및 홍보 등
P0738,인지훈련 등,,전국치매센터표준데이터_utf8.csv,인지훈련 등
P0739,치매 조기 검진,,전국치매센터표준데이터_utf8.csv,치매 조기 검진
P0740,치매 환자 쉼터,,전국치매센터표준데이터_utf8.csv,치매 환자 쉼터
P0741,조호물품 지원 등의 치매통합서비스 제공,,전국치매센터표준데이터_utf8.csv,조호물품 지원 등의 치매통합서비스 제공
P0742,치매가족지지프로그램 운영,,전국치매센터표준데이터_utf8.csv,치매가족지지프로그램 운영
P0743,경증치매 쉼터 프로그램,,전국치매센터표준데이터_utf8.csv,경증치매 쉼터 프로그램
P0744,치매가족지원 프로그램,,전국치매센터표준데이터_utf8.csv,치매가족지원 프로그램
P0745,인식개선 및 교육홍보사업,,전국치매센터표준데이터_utf8.csv,인식개선 및 교육홍보사업
P0746,안심마을 운영 등,,전국치매센터표준데이터_utf8.csv,안심마을 운영 등
P0747,조호물품 지원 등,,전국치매센터표준데이터_utf8.csv,조호물품 지원 등
P0748,가족교실 프로그램 등 운영(기초),,전국치매센터표준데이터_utf8.csv,가족교실 프로그램 등 운영(기초)
P0749,치매프로그램,,전국치매센터표준데이터_utf8.csv,치매프로그램
